product/productId,product/title,product/price,review/userId,review/profileName,review/helpfulness,review/score,review/time,review/summary,review/text
68,Nokia BH-600 Bluetooth Headset for all Bluetooth Enabled Phones,unknown,717,Douglas Auchter,0/0,4.0,1207872000,"Great Headset, Poor Fit","This was my first bluetooth headset I purchased, and I made sure I researched it before I bought it. All the signs pointed to a great product. I went with this as opposed to another manufacturer because I wanted to stick with the Nokia brand. The pairing to my Nokia N75 was problematic at first, but that was only because I didn't do it correctly. Read the directions on how to do it. The build quality of this is exceptional. It doesn't creak like my new BH-602 does when you grab it. This headset along with my N75 are both bluetooth 2.0 so things sounded great while talking to people, and the range is good. Walking 20 feet away with a wall in between the phone and I, there was a little static, but I expect that with bluetooth. Sound quality is very good on all calls. People sounded very clear. However, volume wise, it could be louder. That's the only thing I saw as a downside, which is why I gave it 4/5 stars. All buttons are easy to press and locate, so no worries there. Battery life on this is amazing considering the battery size. I get 7 days usage out of single charge on about 3 hours of calls with multiple disconnections and connections from my phone. I let it sit for 11 straight days, and it still had a charge, so I was VERY impressed. The specs say 9.17 days of standby time. This will beep if the battery is starting to get low also. The weight of this may be an issue for those looking to wear this for more than 2 hours, but maybe it's just me. It's not a heavyweight, but you will feel it. It's a shame that this product simply didn't fit my ear. The only time it ever did was when I had a beanie on and it was smashed into my ear. You can bend the earloop to your liking to secure it on your ear, but if you have a small ear opening, this probably won't be a good fit. If this were an in-ear design like a lot of others, it would be excellent for me. But for someone else, it might be a great solution. Great headset."
68,Nokia BH-600 Bluetooth Headset for all Bluetooth Enabled Phones,unknown,764,First time user,0/4,1.0,1196380800,Not compatible with many NOKIA phones,"I bought this one from Radioshack. I could pair the Bluetooth with Nokia 6682 phone, the connection was established only once. After that no connection was established. Nokia customer support informed me that this Bluetooth is not compatible with Nokia 6682. Tried with other phones, but no connection. I am going to return this."
83,Plantronics Discovery 655 Bluetooth Headset,unknown,462,Rayster,0/0,5.0,1207958400,This charger does the job!,"I left my original charger in a hotel when I made a recent trip. This replacement was just what I needed. It arrived quickly, was packed superbly, and works perfectly!"
83,Plantronics Discovery 655 Bluetooth Headset,unknown,282,Joseph Bialk,0/0,5.0,1206835200,Works Great. Good Price,No problems. Very happy with the product so far. I am also very happy with the price.
83,Plantronics Discovery 655 Bluetooth Headset,unknown,369,J. Pacey,0/0,4.0,1202428800,PT-510 Charger,Product works great thus far. I've only had it and used it for a few weeks but I've not had any issues.
83,Plantronics Discovery 655 Bluetooth Headset,unknown,713,"Marilyn C. Lucas ""lakelady""",0/0,5.0,1198195200,Plantronics OEM order,"Received order in a timely fashion, pleased with the product andhow easily we could obtain it."
83,Plantronics Discovery 655 Bluetooth Headset,unknown,376,"Jason F. Sunderland ""flyguy""",0/0,5.0,1197676800,plantronics Bluetooth 665 charger,This charger is great for times when you don't have access to your computer. I would highly recommend it for those who travel frequently.
83,Plantronics Discovery 655 Bluetooth Headset,unknown,876,John Fusco,0/1,2.0,1271980800,Didn't care for this headset...,"Unfortunately I have to buy a new bluetooth headset every couple of months or so because I lose them all the time. This one was no different because I lost it too, a few weeks ago, and replaced it with the Samsung WEP475 Bluetooth Headset which I like much better. Quite honestly, I've had a few Plantronics headsets in my time and I never really cared for any of them."
83,Plantronics Discovery 655 Bluetooth Headset,unknown,166,outlander007,0/0,2.0,1317081600,Maybe you can do better.,"I have never purchased this product before. I think that it would be well worth your paying a little more for a better ear-bud. Only had for a few weeks and it stopped working. Also while it was on it blocked outgoing calls. If the bud was on after I made call,it dropped the call. The company is sending me another one,But next time I will spend a little more and get something different."
83,Plantronics Discovery 655 Bluetooth Headset,unknown,530,"Suchit N. Parikh ""suchit""",0/0,5.0,1239321600,Works as supposed to,This is exact same as the one that came with my original bluetooth. Does its job.
83,Plantronics Discovery 655 Bluetooth Headset,unknown,415,Cassandra L. Tyler,0/0,2.0,1224633600,Poor Connection,Charger connection to bluetooth is poor. It does not connect well and sometimes looses connection which causes poor charge performance.
83,Plantronics Discovery 655 Bluetooth Headset,unknown,331,Penny S. Ross,0/0,5.0,1224115200,Just fine,"I bought this item for a bluetooth device given to me. The charger worked great- charged the device as it should. However, the bluetooth device was defective (the reason for the giveaway, no doubt!)."
83,Plantronics Discovery 655 Bluetooth Headset,unknown,360,S. McAllister,0/0,5.0,1220745600,Great Replacement Adapter,This adapter works just as great as the original adapter received when phone was purchased.
83,Plantronics Discovery 655 Bluetooth Headset,unknown,612,Gaurav Trivedi,0/0,2.0,1216339200,No so good battery life....dear!!!!!!,"Hey,This product has excellent voice quality, but battery life....simply sucksssssssssssss.......so be carefull while buying,...I goona buy new one too./.."
83,Plantronics Discovery 655 Bluetooth Headset,unknown,883,"E. Munoz ""tech smart""",0/0,5.0,1215820800,Perfect match,This product works perfectly on my plantronics 320 bluetooth handsfree headset. The price is good and it arrived on time.
83,Plantronics Discovery 655 Bluetooth Headset,unknown,781,"Pradyot Srivastava ""Prady""",0/0,5.0,1210896000,Very good product,No problem watsoever. Works fine. I had bought this as my BT device was shipped to me with wrong charger. I have no problem with this product.
83,Plantronics Discovery 655 Bluetooth Headset,unknown,832,"Bill Bo Jeff ""Bill""",0/0,5.0,1210896000,Plantronics Charger,Great product; does the job. Inexpensive. Great shipping. Would order from this vendor again.
83,Plantronics Discovery 655 Bluetooth Headset,unknown,748,Mom of 3,0/0,1.0,1209427200,Horrible Shipping Habits!,Item was thrown in the box without any packaging arrived scuffed up and looking used.
15,"Power Glow Blue Car Charger for Samsung A310, X426, 427, A530, A650, P710, and A770",unknown,160,Scott R,2/2,5.0,1106697600,"Works great, holds the phone, cool looking (for a charger)","I hate the phone charger business, and have gone through piles of third-party chargers over the years. With my A310, phone chargers would just fall out. So far so good with this one, plus the glowing tip (besides just being neat-o) makes it easy to find. I wish there was a way to tell top v. bottom in the dark, but that's not really a problem (and I've never had a charger that did).Highly recommended."
15,"Power Glow Blue Car Charger for Samsung A310, X426, 427, A530, A650, P710, and A770",unknown,298,"M. Wisener ""Bargain hunter""",1/1,5.0,1121731200,It works great,I thought that because it was so inexpensive that it might not be any good but I soon found out that it worked fine and It had a neat glow when it was charging. Fine product and a fine price.
67,"Naztech Cabrio Case - Small/Medium Flip Phones - Kyocera, Samsung, LG, Motorola, and Nokia - Black/Red",unknown,252,william,0/0,5.0,1176940800,NAZTECH CABRIO CASE,NICE CASE. GOOD QUALITY. PHONE FIT A BIT SNUG TO START BUT LOOSENING UPAND FITTING BETTER WITH TIME.
39,NEW KYOCERA OEM TXBAT10009 BATTERY KE433 KX414 KX424,9.48,294,anybody,0/0,1.0,1351814400,Piece - O - Crap,This battery doesn't hold charge for anything. Even my four year old battery that I got with the cell phone STILL holds a charge better than this Piece - O - Crap
16,"Power Glow Blue Car Charger for LG VX1,10, 2000, 3100, 4400",unknown,519,"Gena Bentall ""enhydragirl""",1/1,1.0,1163030400,did not fit with phone type specified,This cord was advertised as fitting an LG2000 phone which it did not.
11,USA Wireless Hands-Free Headset with In-Line Microphone for Ericsson T28 Phones,unknown,964,unknown,1/1,2.0,997056000,Hands Free &quot;Headset&quot; is really at &quot;Earset&quot;,"This accessory is limited by the microphone dangling near your face. This does not for clear transmission of voice and the complaint of listeners is too much background noise. To make the accessory really work well, you have to cup the microphone in your hand next to your face. In this case, you may as well put the phone next to your face since you are no longer &quot;hands-free&quot;. It would be better for Ericsson to create an adapter allowing a true headset with directional microphone that would be in front of your mouth. This would minimize background noise."
12,USA Wireless Hands-Free Headset with In-Line Microphone for Nextel Iden 1000 Phones,unknown,964,unknown,2/2,5.0,987984000,Headset,I have had nothing but good luck with all of the USA Wireless Products that I have used.
12,USA Wireless Hands-Free Headset with In-Line Microphone for Nextel Iden 1000 Phones,unknown,424,"""sshackel""",1/1,3.0,997660800,"Decent, but a few problems","The headset seems to pick up the user's speech fairly well. However, a steady &quot;clicking&quot; sound will sometimes arise which both the user and the person on the other end can hear. I tried to adjust the connection between the headset and the phone, but the noise persisted. It doesn't happen all the time, but does happen fairly often.Another feature that would have been nice but was not included is a button on the wire (as with wireless headsets for other phones) that allows the user to answer and hang up without having to deal with the phone itself.Overall, seems to be the best product available for the Nextel Iden series, but is not a great product."
